textSize, RT BruteForce, RT FSM, 	RT KMP, 	RT RabinKarp, RT Sunday
406900,	   4655300,	   2877100,	   4206000,	   37750200,	   2252700
407000,	   4612000,	   2985900,	   4317000,	   36960100,	   2153300
407100,	   4517800,	   2688900,	   4200300,	   36265600,	   2240400
407200,	   4357000,	   2755700,	   3993500,	   36314600,	   2222300
407300,	   4868000,	   2941600,	   4406900,	   38183300,	   2324900
407400,	   4933900,	   2880400,	   3789600,	   38768300,	   2480900
407500,	   4578600,	   2679200,	   4050800,	   36270200,	   2127700
407600,	   4687900,	   3072200,	   4176100,	   37606600,	   2343500
407700,	   4647300,	   2640900,	   3775800,	   36619900,	   2140300
407800,	   4834100,	   2858000,	   4379200,	   37614000,	   2367600
407900,	   5026300,	   2978200,	   4412700,	   38069300,	   2282500
408000,	   4902500,	   3046600,	   4376700,	   39189600,	   2371900
408100,	   5330400,	   3070300,	   4451300,	   38836200,	   2225500
408200,	   4564400,	   3039000,	   4082000,	   38994300,	   2165300
408300,	   5037600,	   2709900,	   3874600,	   36998100,	   3133100
408400,	   5137000,	   2840800,	   4082000,	   39837100,	   2265200
408500,	   5048000,	   3219700,	   4476200,	   39752000,	   2234700
408600,	   4367100,	   2845300,	   3802600,	   38300800,	   2166800
408700,	   4822400,	   3076100,	   3978400,	   41600900,	   2413400
408800,	   5226200,	   3230000,	   4914600,	   39819400,	   2348300
408900,	   5827700,	   3084600,	   4613900,	   40952000,	   2471000
409000,	   5319600,	   3439100,	   4670500,	   40879900,	   2451800
409100,	   5262800,	   4229200,	   4524600,	   38907300,	   2441100
409200,	   5300000,	   3170600,	   4686700,	   38831500,	   2213700
409300,	   4692900,	   2772800,	   4252300,	   36429100,	   2178100
409400,	   4725900,	   3205100,	   4152500,	   37133500,	   2322300
409500,	   4996800,	   2726900,	   4061800,	   37099500,	   2343500
409600,	   4995700,	   3053100,	   4491800,	   37694300,	   2186400
409700,	   4939600,	   2969800,	   4339300,	   39580000,	   2243900
409800,	   4411500,	   2765300,	   4215000,	   38070200,	   2332500
409900,	   5221700,	   3028400,	   3969800,	   36636700,	   2705200
410000,	   4958300,	   3155500,	   4318500,	   39129100,	   2373600
410100,	   5049000,	   3094800,	   4564200,	   38051600,	   2356300
410200,	   5064800,	   3045900,	   4437200,	   36974000,	   2121800
410300,	   4679100,	   3592500,	   3989900,	   37784500,	   2354600
410400,	   5050900,	   2645600,	   3999800,	   36226000,	   2212700
410500,	   4816800,	   2980800,	   4396500,	   39108600,	   2406300
410600,	   5029500,	   3194400,	   4438500,	   37015900,	   2550300
410700,	   4814000,	   2939200,	   4282000,	   37936700,	   2161300
410800,	   4607700,	   2644500,	   4390100,	   36028400,	   2128600
410900,	   5108300,	   2932500,	   4227600,	   37772100,	   2800800
411000,	   4928400,	   3019400,	   4391100,	   37204500,	   2215200
411100,	   4381300,	   2668600,	   4473200,	   37425800,	   2267200
411200,	   4949200,	   3003600,	   4304200,	   36849900,	   2126300
411300,	   4635400,	   2812000,	   4249900,	   37172900,	   2240000
411400,	   4843800,	   2947700,	   4431200,	   36615200,	   2125200
411500,	   4572100,	   2716700,	   4151200,	   36769800,	   2468700
411600,	   4818500,	   3061000,	   4399500,	   38608800,	   2406700
411700,	   5105500,	   3082200,	   4485800,	   38821000,	   2474500
411800,	   4510400,	   2665200,	   3831600,	   37685500,	   2396900
411900,	   5082700,	   3346700,	   4099200,	   36859900,	   2130700
412000,	   4822600,	   2814700,	   4082500,	   38785800,	   2190700
412100,	   4394400,	   2748100,	   4458400,	   38477600,	   2418000
412200,	   5302700,	   3181200,	   3996200,	   36403300,	   2220200
412300,	   4870900,	   2978300,	   4487300,	   38585900,	   2378600
412400,	   5104600,	   3193600,	   4517700,	   39402200,	   2640700
412500,	   5107100,	   3128000,	   4476200,	   38957300,	   2396900
412600,	   5203000,	   3178000,	   4557800,	   36634800,	   2267700
412700,	   4557800,	   2788900,	   4198300,	   36433400,	   2188600
412800,	   4380500,	   3898400,	   4118600,	   36774800,	   2154500
412900,	   4682000,	   3069400,	   3850100,	   37451300,	   2333100
413000,	   4471600,	   3002400,	   4168600,	   37604800,	   2239300
413100,	   4768300,	   2869300,	   4304200,	   37081400,	   2376800
413200,	   5035500,	   3063300,	   4439700,	   39074300,	   2392200
413300,	   5140100,	   3136500,	   4525100,	   38545200,	   2411300
413400,	   5322900,	   3164900,	   4649600,	   37373600,	   2135300
413500,	   4499500,	   2859500,	   4469800,	   38186900,	   2306100
413600,	   4956100,	   3091700,	   4579000,	   38162900,	   2157200
413700,	   4507500,	   2699900,	   4066100,	   36320900,	   2247000
413800,	   4948800,	   2954000,	   4400600,	   37523800,	   2449800
413900,	   4714400,	   2859400,	   4200600,	   37717000,	   2325500
414000,	   4979400,	   3094000,	   4539600,	   39447100,	   2416900
414100,	   5037300,	   3145700,	   4472000,	   39188400,	   2147700
414200,	   4542900,	   3291300,	   4023100,	   37066900,	   2168700
414300,	   4974900,	   2665500,	   3849800,	   37043200,	   2431500
414400,	   4904400,	   2996700,	   4317900,	   38370100,	   2330300
414500,	   5020400,	   3274200,	   4595800,	   41528400,	   2182800
414600,	   4452400,	   2665500,	   4117700,	   36765100,	   2143500
414700,	   4546100,	   3331600,	   4109000,	   36878700,	   2396600
414800,	   5397300,	   3723700,	   4364200,	   39697500,	   2156700
414900,	   4581800,	   2915900,	   3887300,	   36659600,	   2358200
415000,	   4996100,	   2774000,	   4012900,	   36573600,	   2212000
415100,	   5026500,	   3094100,	   4626100,	   38433800,	   2371800
415200,	   5106600,	   3213900,	   4477100,	   39499200,	   2401600
415300,	   5143200,	   3080600,	   4549100,	   39658400,	   2374100
415400,	   5301900,	   3204600,	   4476900,	   37453100,	   2159700
415500,	   4572500,	   2933000,	   4531700,	   37512800,	   2373700
415600,	   5139100,	   3027900,	   3972600,	   36182800,	   2363600
415700,	   4726800,	   2678100,	   3970100,	   36609300,	   2325500
415800,	   4694400,	   2843400,	   4347600,	   39022900,	   2261000
415900,	   4813400,	   2874700,	   4114700,	   36739600,	   2374400
416000,	   4938300,	   2698900,	   4064200,	   38116400,	   2257000
416100,	   4676900,	   2885000,	   4602200,	   37575400,	   2270300
416200,	   4878100,	   2935000,	   4311900,	   39601000,	   2318200
416300,	   4852600,	   3882800,	   4469400,	   36912900,	   2321200
416400,	   4558000,	   2804200,	   4188400,	   37247800,	   2273800
416500,	   4438200,	   2798900,	   4021600,	   37328800,	   2186700
416600,	   4702800,	   2984600,	   4506800,	   37695700,	   2358600
416700,	   5077500,	   3117800,	   4552400,	   38668800,	   2232200
416800,	   4502300,	   3037800,	   4276400,	   36857000,	   2314200
416900,	   4533100,	   3188100,	   4239700,	   37413700,	   2154900
417000,	   4837800,	   2769700,	   3932000,	   37293000,	   2270600
417100,	   4888400,	   3021600,	   4446000,	   38718600,	   2387200
417200,	   5139000,	   2734300,	   3916300,	   37520100,	   2358600
417300,	   4998300,	   3013300,	   4566900,	   38677900,	   2202000
417400,	   4903800,	   3044300,	   4464500,	   37675400,	   2471100
417500,	   4942900,	   3211200,	   4534400,	   37030000,	   2341000
417600,	   5014400,	   3171300,	   4434500,	   39306900,	   2626500
417700,	   5244400,	   3090500,	   4552700,	   40195300,	   2421700
417800,	   5324900,	   2911300,	   4137200,	   42763000,	   2353800
417900,	   4890800,	   2854600,	   4815600,	   39781000,	   3072900
418000,	   4962800,	   2899300,	   4335800,	   38971300,	   2167700
418100,	   4499900,	   2794600,	   4202400,	   38292100,	   2468900
418200,	   4705900,	   2720700,	   4149600,	   38074300,	   2238200
418300,	   4657000,	   2942400,	   4646600,	   37524600,	   2225800
418400,	   5595300,	   3062900,	   4460900,	   36773800,	   2163900
418500,	   4746900,	   2761400,	   4181200,	   38668600,	   2392200
418600,	   5182300,	   3139800,	   4588000,	   38005400,	   2414600
418700,	   5048300,	   3097800,	   4812900,	   38122200,	   2168000
418800,	   4467100,	   2983500,	   3962700,	   36614200,	   2164200
418900,	   5058200,	   2915700,	   4376900,	   37102200,	   2162900
419000,	   4553000,	   2948900,	   4363000,	   37481600,	   2391900
419100,	   5287600,	   3139800,	   4590300,	   39784000,	   2412600
419200,	   5128400,	   3159000,	   4829500,	   38054100,	   2187200
419300,	   5037400,	   2714800,	   4012100,	   37039200,	   2198000
419400,	   4512900,	   2696900,	   4135900,	   37606600,	   2261700
419500,	   4788400,	   2910800,	   4342000,	   36861900,	   2235000
419600,	   4855100,	   2913600,	   4215500,	   39462100,	   2206200
419700,	   4770000,	   2933500,	   4399800,	   36790100,	   2168300
419800,	   4856800,	   2818700,	   4266300,	   37926300,	   2262200
419900,	   4872500,	   2966500,	   4440200,	   38697800,	   2231400
420000,	   4537000,	   2919300,	   3995700,	   37365800,	   2492200
420100,	   4523500,	   2941400,	   4214800,	   38409300,	   2172500
420200,	   4546300,	   3352400,	   4459000,	   41088000,	   2866700
420300,	   5377700,	   3257300,	   3960300,	   38037200,	   2277100
420400,	   4970300,	   3190500,	   4246400,	   37648900,	   2384500
420500,	   5355000,	   2925500,	   4393200,	   37855300,	   2178100
420600,	   4502400,	   2748200,	   4221400,	   38074100,	   2206400
420700,	   4569100,	   2811400,	   4250400,	   37017900,	   2732900
420800,	   4671500,	   2958900,	   4416900,	   39016600,	   2176800
420900,	   4595700,	   3608100,	   4188800,	   37055100,	   2176900
421000,	   4874000,	   2711800,	   3979500,	   37068800,	   2295500
421100,	   4882400,	   2865900,	   4401200,	   37161400,	   2243900
421200,	   4920700,	   3262600,	   4229000,	   36988300,	   2756800
421300,	   4497100,	   2804000,	   4173100,	   37280700,	   2273400
421400,	   4560500,	   2783900,	   4065300,	   37619500,	   2244900
421500,	   5158100,	   2744600,	   4036600,	   37104200,	   2315200
421600,	   5045200,	   3117800,	   4516300,	   37475200,	   2224700
421700,	   4529600,	   2861300,	   4360600,	   36763100,	   2235400
421800,	   5034200,	   2928500,	   4185700,	   38236600,	   2188900
421900,	   4545500,	   2879000,	   4427500,	   37817700,	   2184100
422000,	   4900700,	   3077000,	   4259700,	   37907400,	   2647700
422100,	   4549300,	   2739100,	   4186000,	   39400400,	   2423600
422200,	   5442300,	   2992000,	   4088800,	   38126300,	   2624200
422300,	   5161000,	   3141200,	   4817100,	   37475100,	   2415700
422400,	   5140200,	   3104700,	   4554600,	   38098200,	   2894100
422500,	   4678700,	   2756100,	   4056300,	   38449800,	   2445700
422600,	   5169700,	   3184400,	   4607100,	   37810500,	   2499000
422700,	   4507600,	   2718600,	   4079300,	   39223000,	   2445400
422800,	   5208700,	   3414700,	   4589700,	   39663200,	   2398700
422900,	   5169500,	   3158300,	   4764200,	   37611300,	   2440000
423000,	   5098000,	   3129200,	   4497300,	   39097500,	   2310800
423100,	   4722100,	   2840000,	   4354800,	   36885000,	   2195800
423200,	   4625200,	   3017300,	   4264200,	   37430200,	   2601100
423300,	   4805500,	   2932700,	   4399900,	   39267900,	   2415300
423400,	   5149400,	   3255600,	   4580100,	   39564100,	   2362300
423500,	   4878900,	   3304000,	   4370200,	   37397600,	   2336500
423600,	   4549600,	   2887200,	   4095100,	   37444600,	   2411000
423700,	   4721900,	   2767400,	   3940400,	   37708200,	   2337000
423800,	   5042300,	   3199100,	   4504100,	   38101900,	   2223900
423900,	   4893100,	   2818700,	   4327100,	   37448800,	   2218300
424000,	   4866300,	   3012400,	   4505600,	   37685900,	   2239000
424100,	   4931200,	   2733300,	   4104000,	   37290800,	   2575300
424200,	   4682200,	   2769100,	   3931900,	   38131900,	   2357000
424300,	   5069700,	   3101300,	   4687100,	   37974000,	   2506500
424400,	   4952700,	   3032600,	   4329500,	   37841600,	   2397500
424500,	   5044600,	   3163200,	   4569800,	   38524800,	   2491100
424600,	   4984800,	   3063800,	   4625300,	   40114700,	   2240700
424700,	   4809100,	   3053700,	   3977000,	   37252100,	   2380400
424800,	   4624900,	   2781300,	   3938100,	   38381100,	   2419800
424900,	   5062600,	   3117800,	   4443700,	   39360100,	   2508300
425000,	   5093300,	   3187200,	   4567100,	   39266100,	   2416800
425100,	   5155100,	   3153100,	   4138300,	   37578500,	   2307000
425200,	   4966800,	   3067300,	   4543600,	   39842900,	   2489800
425300,	   5157100,	   3321900,	   4723500,	   40389200,	   2446700
425400,	   5245000,	   3155500,	   4694900,	   37972500,	   2288500
425500,	   4985200,	   2916400,	   4198500,	   38236400,	   2318700
425600,	   4955400,	   2978600,	   4295500,	   38162400,	   2461700
425700,	   5098000,	   3314000,	   4595300,	   38416800,	   2305700
425800,	   5238400,	   2992800,	   4430800,	   37865000,	   2319700
425900,	   4938300,	   3040500,	   4538700,	   37560500,	   2511400
426000,	   5289300,	   3166100,	   4715100,	   38822100,	   2257900
426100,	   4587000,	   2742900,	   4340300,	   36842800,	   2393000
426200,	   4936100,	   3089900,	   4481200,	   38219800,	   2260400
426300,	   4749500,	   2913200,	   4332300,	   38712300,	   2340100
426400,	   4899100,	   3006600,	   4361500,	   38177100,	   2539400
426500,	   5009800,	   3115000,	   4428800,	   40067000,	   2464100
426600,	   5580100,	   3185200,	   4544400,	   39584500,	   2490200
426700,	   5224200,	   3172000,	   4728700,	   39652700,	   2454400
426800,	   5358600,	   3218600,	   4673300,	   40532200,	   2214900
426900,	   4702100,	   2931900,	   4136600,	   37410200,	   2334400
427000,	   5067500,	   2752400,	   4114200,	   38595400,	   2361500
427100,	   5052000,	   3137600,	   4709700,	   38091200,	   2237600
427200,	   4804500,	   2788300,	   4398300,	   39827200,	   2263600
427300,	   4973000,	   3071500,	   4550600,	   39760000,	   2523500
427400,	   5056400,	   3123700,	   4533100,	   41577700,	   2533900
427500,	   5557300,	   3372900,	   4819700,	   40320200,	   2297000
427600,	   4931600,	   2974400,	   4368700,	   37662700,	   2247700
427700,	   5052500,	   2947200,	   4359700,	   38369600,	   2441000
427800,	   5036400,	   3100700,	   4514700,	   40369700,	   2417200
427900,	   5511500,	   3232600,	   4826300,	   38256900,	   2318100
428000,	   4797600,	   2793800,	   4113200,	   38288000,	   2391600
428100,	   5578800,	   3193600,	   4437800,	   38484900,	   2319800
428200,	   4752700,	   3027300,	   4495500,	   38035700,	   2262400
428300,	   4829300,	   2899300,	   4420400,	   38021600,	   2271100
428400,	   4572700,	   3358300,	   4354800,	   37750100,	   2303300
428500,	   5019300,	   3084600,	   4558100,	   38145600,	   2236500
428600,	   4788100,	   2811900,	   4320900,	   39379800,	   2544200
428700,	   4833400,	   3027300,	   4146500,	   37780700,	   2382900
428800,	   4663800,	   2975100,	   4307700,	   39674500,	   2223500
428900,	   4944200,	   3016600,	   4402700,	   38148000,	   2507400
429000,	   4962900,	   2973000,	   4474300,	   39022600,	   2361400
429100,	   4828900,	   2873300,	   4244000,	   38679200,	   2462800
429200,	   4952100,	   3037200,	   4638200,	   38040500,	   2402300
429300,	   5210800,	   3267800,	   4326400,	   41076500,	   2458000
429400,	   5184300,	   3189900,	   4673000,	   38852900,	   2225200
429500,	   4806900,	   2976000,	   4261200,	   37834000,	   2420700
429600,	   4882700,	   2975200,	   4389600,	   39354800,	   2454500
429700,	   5164200,	   3176400,	   4532900,	   40148200,	   2433400
429800,	   5287600,	   3262000,	   4730900,	   38635000,	   2247400
429900,	   5132100,	   2896800,	   4266400,	   37833000,	   2304700
430000,	   4877900,	   2960700,	   4589200,	   37946500,	   2387600
430100,	   5088400,	   3139500,	   4534500,	   38693600,	   2371100
430200,	   4725100,	   2771000,	   4103600,	   38424400,	   2273000
430300,	   4577300,	   3232700,	   4489300,	   39028600,	   2331100
430400,	   5274900,	   2812700,	   4316100,	   39450600,	   2273200
430500,	   4575600,	   2898400,	   4206100,	   39554500,	   2829700
430600,	   5248600,	   3199700,	   4724300,	   38083400,	   2311100
430700,	   4831000,	   3164400,	   4268700,	   38035000,	   2703900
430800,	   5115100,	   3161800,	   4749400,	   40479500,	   2466200
430900,	   5369100,	   3245800,	   4743600,	   41287900,	   2492600
431000,	   5296600,	   3545500,	   4793900,	   38390000,	   2349400
431100,	   4769700,	   2788600,	   4246200,	   38070200,	   2423300
431200,	   4930900,	   3089900,	   4412000,	   38260700,	   2577200
431300,	   4874600,	   3021000,	   4325800,	   38534400,	   2320900
431400,	   5009400,	   3219600,	   4472200,	   38878400,	   2436200
431500,	   4811900,	   2995600,	   4408600,	   39875900,	   2422900
431600,	   5187400,	   3547000,	   4878000,	   40886000,	   2237900
431700,	   4689100,	   2851500,	   4364300,	   37781200,	   2274200
431800,	   5097300,	   3154500,	   4588800,	   40380900,	   2497400
431900,	   5327600,	   3341600,	   4678700,	   40404500,	   2579400
432000,	   5013900,	   2885400,	   4310600,	   39455500,	   2391700
432100,	   5076900,	   3342100,	   4474700,	   39155900,	   2318700
432200,	   4820100,	   2864200,	   4062500,	   38440600,	   2353500
432300,	   4779300,	   2932700,	   4357900,	   39169100,	   3879100
432400,	   4856700,	   2793700,	   4246600,	   39633400,	   2470500
432500,	   5316400,	   3225300,	   4849400,	   40308700,	   2475500
432600,	   5259900,	   3188600,	   4571700,	   38722300,	   2293300
432700,	   5008300,	   2888700,	   4036700,	   39687000,	   2638900
432800,	   4620700,	   2875900,	   4374200,	   38067100,	   2277800
432900,	   6186600,	   3433000,	   4360000,	   38246300,	   2281700
433000,	   4813200,	   2822500,	   4504800,	   38711200,	   2497600
433100,	   4969700,	   3195800,	   4135200,	   39864600,	   2435800
433200,	   5153100,	   3140800,	   4629200,	   40064700,	   2635600
433300,	   4875000,	   2857500,	   4068400,	   37521800,	   2246300
433400,	   4935800,	   2909100,	   4458500,	   38573100,	   2378100
433500,	   4835700,	   3125100,	   4365700,	   39871500,	   2296300
433600,	   5003800,	   3302200,	   4540200,	   40134800,	   2438700
433700,	   5182500,	   3224500,	   4575300,	   41110000,	   2551400
433800,	   5381900,	   3334700,	   4769200,	   39766400,	   2244600
433900,	   4734400,	   3002600,	   4662000,	   40131700,	   2512900
434000,	   5344500,	   3261700,	   4731200,	   39889900,	   2409600
434100,	   4938400,	   2997300,	   4337400,	   38562400,	   2345900
434200,	   5125700,	   3083100,	   4780400,	   42635500,	   3171300
434300,	   5062800,	   3059700,	   4510600,	   38677000,	   2627300
434400,	   5050400,	   3098700,	   4349800,	   38554400,	   2584800
434500,	   4621000,	   2848700,	   4060600,	   39411700,	   2465700
434600,	   5274600,	   3342800,	   4589900,	   39403900,	   2411600
434700,	   5021800,	   3141300,	   4424700,	   39207200,	   2437800
434800,	   5185000,	   3232800,	   4659300,	   40315000,	   3083100
434900,	   4673300,	   2803600,	   4336400,	   38615400,	   2342000
435000,	   5134500,	   3068600,	   4387900,	   39918700,	   2308000
435100,	   4812200,	   2879400,	   4418700,	   39822200,	   2391800
435200,	   5256600,	   3200800,	   4732400,	   41450900,	   2491600
435300,	   5357300,	   3272700,	   4736300,	   40454500,	   2507500
435400,	   5400200,	   3273600,	   4831900,	   39163300,	   2413200
435500,	   4972800,	   2888900,	   4404100,	   38492800,	   2431900
435600,	   5148400,	   3384600,	   4651900,	   40422300,	   2467300
435700,	   5237200,	   3268100,	   4788000,	   40344900,	   2519900
435800,	   5298100,	   3224300,	   4726400,	   39126800,	   2323600
435900,	   4697300,	   3067300,	   4249300,	   39974700,	   2497900
436000,	   5249100,	   3344900,	   4658200,	   40306700,	   2341000
436100,	   4689700,	   2811600,	   4083700,	   39303000,	   2377700
436200,	   5147600,	   3252800,	   4642100,	   39532900,	   2256900
436300,	   4978700,	   2874300,	   4485000,	   38260600,	   2291900
436400,	   5341000,	   2900700,	   4552800,	   38413600,	   2401700
436500,	   5001300,	   3048400,	   4969600,	   41959200,	   2528700
436600,	   5100900,	   3168600,	   4544000,	   41832000,	   2899900
436700,	   5371700,	   3432000,	   5074200,	   42760000,	   2604400
436800,	   5101800,	   3163200,	   4518000,	   40400600,	   2560000
436900,	   5469700,	   3330000,	   5004500,	   39773500,	   2263700
437000,	   5345700,	   2979100,	   4443800,	   39879800,	   2269100
437100,	   4856400,	   3291500,	   6816100,	   43339900,	   2376300
437200,	   5051400,	   3039200,	   4666400,	   38730900,	   2408700
437300,	   5415500,	   3176100,	   4632300,	   39305600,	   2395100
437400,	   5125600,	   3246700,	   4626400,	   38951200,	   2265300
437500,	   4911700,	   2819500,	   4246000,	   39468000,	   2267100
437600,	   4664400,	   2874400,	   4995500,	   39482800,	   2766500
437700,	   5330800,	   3246100,	   4629900,	   41034400,	   2503200
437800,	   5271500,	   2843800,	   4236900,	   39300800,	   2273200
437900,	   4790500,	   2894000,	   4904400,	   38288500,	   2371100
438000,	   5298000,	   3150300,	   4484700,	   39325900,	   2378000
438100,	   5135800,	   3185600,	   4696200,	   40330900,	   2614000
438200,	   5165800,	   3362600,	   5926000,	   39283300,	   2459300
438300,	   5316300,	   3267500,	   4840000,	   40844500,	   2450000
438400,	   5321900,	   3479500,	   4786400,	   41068400,	   2559800
438500,	   5399400,	   3303700,	   4703200,	   40416900,	   2342200
438600,	   5123000,	   2823400,	   4185000,	   39027200,	   2463800
438700,	   4846400,	   3020000,	   4487100,	   38386100,	   2409200
438800,	   5193500,	   2844000,	   4292400,	   39573100,	   2421300
438900,	   5041600,	   3370600,	   4325500,	   39690500,	   2561900
439000,	   6008900,	   3208900,	   4810500,	   46335700,	   2929100
439100,	   5763500,	   3335800,	   4959700,	   45358900,	   2956600
439200,	   5348000,	   3180700,	   4834200,	   41930200,	   2454800
439300,	   5313300,	   3126200,	   4541100,	   40477200,	   2514700
439400,	   5425900,	   3541000,	   4942700,	   39536700,	   2789600
439500,	   4871300,	   3148500,	   4449100,	   49631400,	   2608400
439600,	   5327700,	   3388700,	   4986300,	   46034800,	   2653500
439700,	   5400300,	   3326900,	   5220500,	   55919800,	   2869800
439800,	   5749600,	   3567100,	   5014100,	   40037400,	   2626700
439900,	   5055900,	   3115200,	   4709300,	   40373000,	   2272800
440000,	   4796400,	   2919300,	   4753500,	   38901000,	   2376600
440100,	   4938300,	   2913800,	   4415200,	   39376300,	   2274700
440200,	   4882600,	   2921100,	   4344800,	   43046600,	   2624500
440300,	   5622500,	   5028500,	   7983400,	   44080400,	   2794200
440400,	   5571300,	   3207100,	   5015400,	   44711600,	   2668300
440500,	   5496800,	   3063200,	   4525400,	   41844700,	   2589900
440600,	   5683000,	   3039000,	   4236300,	   38972400,	   2365700
440700,	   4957000,	   3010400,	   4681400,	   38504800,	   2348300
440800,	   5041300,	   3108900,	   4514600,	   39579700,	   2420200
440900,	   4693300,	   2838600,	   4728500,	   38684200,	   2399300
441000,	   5287700,	   3247200,	   4655100,	   41809500,	   2285300
441100,	   5019600,	   3224600,	   4325800,	   39066100,	   2513500
441200,	   5035800,	   3040500,	   4346800,	   47972900,	   2641200
441300,	   5452000,	   3210200,	   4976400,	   45607100,	   5227400
441400,	   10365200,	   3448500,	   4947000,	   54771500,	   2921700
441500,	   6198600,	   3681000,	   5283400,	   42282900,	   2510300
441600,	   4699400,	   2839900,	   4538300,	   40263500,	   2281400
441700,	   4821800,	   3144800,	   4356200,	   38822100,	   2308500
441800,	   4763800,	   2985500,	   4328200,	   39284400,	   2321000
441900,	   5076400,	   2901100,	   4152900,	   39518000,	   2428100
442000,	   4809300,	   2968000,	   4958600,	   38685100,	   2363200
442100,	   5133600,	   3116900,	   4571900,	   39070400,	   2344100
442200,	   5004900,	   3594900,	   4291300,	   39469800,	   2775500
442300,	   4985300,	   2847100,	   4262000,	   39814700,	   2304100
442400,	   5207600,	   3303200,	   4959500,	   40990600,	   2493000
442500,	   5327600,	   3291200,	   4761800,	   50825600,	   2706500
442600,	   5546000,	   3267500,	   4877900,	   44910500,	   2650000
442700,	   5440500,	   3430100,	   4972100,	   45329700,	   2858500
442800,	   5445200,	   3400900,	   4983500,	   40817200,	   2577400
442900,	   4764500,	   3069500,	   4602800,	   38843500,	   2300000
443000,	   5195700,	   3164800,	   4736400,	   39641000,	   2554500
443100,	   5023700,	   3003600,	   4596100,	   39106400,	   2347600
443200,	   4971600,	   2953500,	   4148100,	   39428900,	   2407500
443300,	   5092000,	   3336000,	   4460100,	   39429100,	   2640100
443400,	   5378900,	   3284800,	   4570000,	   39540300,	   2313400
443500,	   5084800,	   3241400,	   4494000,	   38971400,	   2319700
443600,	   5074900,	   3054600,	   4690800,	   39694900,	   2292800
443700,	   5284800,	   2868600,	   4338000,	   39483800,	   2603400
443800,	   4746000,	   2891700,	   4662000,	   39320900,	   2540900
443900,	   4818900,	   2855400,	   4411800,	   39311900,	   2421000
444000,	   5113700,	   3361300,	   4230000,	   51082900,	   2637800
444100,	   8614900,	   3763400,	   4717000,	   44844500,	   2698600
444200,	   5705800,	   3357500,	   4945700,	   44827100,	   2374300
444300,	   5343700,	   2889000,	   4337200,	   41781700,	   2571200
444400,	   5572300,	   3412200,	   4943000,	   43165700,	   2584200
444500,	   5556500,	   3598100,	   4917200,	   42369300,	   2759900
444600,	   5953500,	   3697700,	   5724500,	   55779200,	   5290400
444700,	   10644900,	   4472700,	   4960300,	   45981300,	   2927500
444800,	   6202400,	   4303800,	   5917800,	   47559000,	   2767000
444900,	   5676400,	   3468300,	   4950000,	   41610600,	   2479400
445000,	   4829800,	   2881700,	   4588400,	   40885200,	   2766000
445100,	   5246900,	   3225600,	   4811200,	   42520000,	   2501600
445200,	   7648800,	   4817700,	   4793300,	   43758300,	   2615100
445300,	   5544600,	   3382100,	   4894700,	   44467000,	   2917700
445400,	   6493400,	   4913800,	   11125600,	   47897600,	   2710400
445500,	   5583200,	   3459300,	   5055700,	   56375400,	   2834000
445600,	   5912300,	   3569900,	   5020000,	   39779300,	   2566400
445700,	   5480800,	   3311900,	   4910000,	   42087200,	   2477400
445800,	   5297000,	   3104900,	   4680500,	   40866300,	   2430300
445900,	   5159500,	   3242900,	   4770200,	   40871000,	   2335300
446000,	   5297800,	   3133400,	   4660400,	   41057900,	   2512300
446100,	   5197500,	   3020200,	   4341400,	   40815500,	   2525700
446200,	   5345600,	   3426700,	   4711100,	   40515700,	   2533100
446300,	   4908400,	   2870300,	   4651400,	   56388200,	   2674700
446400,	   5857600,	   3273100,	   4997300,	   46502600,	   2995300
446500,	   6614800,	   3914400,	   5626000,	   49415200,	   3084000
446600,	   5853300,	   3505900,	   5301900,	   40585200,	   2603100
446700,	   5753700,	   2908400,	   4263800,	   40775400,	   2437800
446800,	   5380700,	   3680300,	   4366500,	   40231400,	   2533600
446900,	   5330400,	   3266400,	   4850700,	   41200300,	   2539900
447000,	   5591300,	   2885800,	   4352000,	   40419300,	   2384400
447100,	   4916100,	   3438400,	   4445000,	   39417400,	   2515900
447200,	   4994800,	   3091700,	   4479100,	   39183000,	   2457000
447300,	   5209500,	   3153500,	   4502100,	   41625400,	   2432100
447400,	   5161700,	   3233900,	   4983400,	   41034000,	   2722900
447500,	   5463600,	   3164100,	   4652700,	   41315400,	   2450900
447600,	   5270700,	   2877600,	   4236300,	   41434000,	   2595700
447700,	   5558800,	   3976700,	   4788800,	   42183600,	   2615500
447800,	   5471400,	   3479800,	   4919600,	   39957900,	   2344400
447900,	   5103200,	   3131200,	   4857000,	   39408000,	   2397500
448000,	   5405600,	   3751100,	   4394700,	   39550200,	   2319100
448100,	   4906400,	   2951300,	   4823700,	   40092600,	   2781800
448200,	   5341400,	   3270100,	   4743200,	   41926900,	   2647900
448300,	   5419300,	   3504600,	   4886800,	   42391800,	   2598300
448400,	   5590400,	   3371100,	   4745500,	   42437100,	   2647000
448500,	   5641100,	   3540200,	   4889800,	   42521300,	   2617500
448600,	   5598000,	   3801300,	   4540200,	   41126000,	   2595200
448700,	   4863000,	   3037700,	   4512300,	   42153900,	   2601200
448800,	   5807800,	   3425900,	   4769700,	   42642100,	   2570700
448900,	   5716000,	   3363300,	   4770100,	   41773500,	   2524900
449000,	   5460200,	   3386600,	   4804900,	   40939400,	   2964000
